,Country Name,Country Code,Last Update,Indicator Name,Indicator Code,Year,Annual GDP Growth
4353,Honduras,HND,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,10.383889090211468
4354,Heavily indebted poor countries (HIPC),HPC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.071357556454359
4355,Croatia,HRV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4356,Haiti,HTI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.7081464367304022
4357,Hungary,HUN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4358,IBRD only,IBD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.589078419592724
4359,IDA & IBRD total,IBT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.568631733927191
4360,IDA total,IDA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.424730372010501
4361,IDA blend,IDB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.255268601757649
4362,Indonesia,IDN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.264462809917347
4363,IDA only,IDX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.5315797690062425
4364,Isle of Man,IMN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4365,India,IND,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.254764587603674
4366,Not classified,INX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4367,Ireland,IRL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.211301541899061
4368,"Iran, Islamic Rep.",IRN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-2.7735776916349835
4369,Iraq,IRQ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.89995939270662
4370,Iceland,ISL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4371,Israel,ISR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4372,Italy,ITA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.5605008447669775
4373,Jamaica,JAM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-2.5975486976381035
4374,Jordan,JOR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.298408864895677
4375,Japan,JPN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.390337950325616
4376,Kazakhstan,KAZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4377,Kenya,KEN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,9.453797844080867
4378,Kyrgyz Republic,KGZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4379,Cambodia,KHM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4380,Kiribati,KIR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-4.61262956700709
4381,St. Kitts and Nevis,KNA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4382,"Korea, Rep.",KOR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,12.335982195018474
4383,Kuwait,KWT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4384,Latin America & Caribbean (excluding high income),LAC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.7802442008322
4385,Lao PDR,LAO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4386,Lebanon,LBN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4387,Liberia,LBR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4388,Libya,LBY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4389,St. Lucia,LCA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4390,Latin America & Caribbean,LCN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.892648213455146
4391,Least developed countries: UN classification,LDC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4392,Low income,LIC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4393,Liechtenstein,LIE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.758677094050398
4394,Sri Lanka,LKA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.100590263931551
4395,Lower middle income,LMC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.79270993485477
4396,Low & middle income,LMY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.566159870874344
4397,Lesotho,LSO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,21.809034965751167
4398,Late-demographic dividend,LTE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.761777927093831
4399,Lithuania,LTU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4400,Luxembourg,LUX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.5697714423241251
4401,Latvia,LVA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4402,"Macao SAR, China",MAC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4403,St. Martin (French part),MAF,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4404,Morocco,MAR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.059167679164901
4405,Monaco,MCO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.553236079710544
4406,Moldova,MDA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4407,Madagascar,MDG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.364000358340462
4408,Maldives,MDV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4409,Middle East & North Africa,MEA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.646428211388255
4410,Mexico,MEX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.390639706577403
4411,Marshall Islands,MHL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4412,Middle income,MIC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.603201950938882
4413,North Macedonia,MKD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4414,Mali,MLI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.348647193936046
4415,Malta,MLT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,12.184169801333951
4416,Myanmar,MMR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.014451484573755
4417,Middle East & North Africa (excluding high income),MNA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,0.47980151402428817
4418,Montenegro,MNE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4419,Mongolia,MNG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4420,Northern Mariana Islands,MNP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4421,Mozambique,MOZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4422,Mauritania,MRT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-1.8785936823511236
4423,Mauritius,MUS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.547619053636765
4424,Malawi,MWI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.918031368528048
4425,Malaysia,MYS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.753058380339979
4426,North America,NAC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.624937448568758
4427,Namibia,NAM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4428,New Caledonia,NCL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.8998242817421556
4429,Niger,NER,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.7645811193599314
4430,Nigeria,NGA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.024117849541668
4431,Nicaragua,NIC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,8.368480530299124
4432,Netherlands,NLD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.520440279189586
4433,Norway,NOR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.160714874475474
4434,Nepal,NPL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.016973442228249
4435,Nauru,NRU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4436,New Zealand,NZL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4437,OECD members,OED,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.8097547251731925
4438,Oman,OMN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.0072183293365526
4439,Other small states,OSS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4440,Pakistan,PAK,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.9476982874146813
4441,Panama,PAN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.094025890598843
4442,Peru,PER,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,0.3490636993038123
4443,Philippines,PHL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.562970251512667
4444,Palau,PLW,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4445,Papua New Guinea,PNG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,0.8348156010921031
4446,Poland,POL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4447,Pre-demographic dividend,PRE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.985257525878723
4448,Puerto Rico,PRI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.950682234748854
4449,"Korea, Dem. People's Rep.",PRK,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4450,Portugal,PRT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,5.602597312962999
4451,Paraguay,PRY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,11.494081601995518
4452,West Bank and Gaza,PSE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4453,Pacific island small states,PSS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4454,Post-demographic dividend,PST,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.826356640563503
4455,French Polynesia,PYF,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.0789927029723145
4456,Qatar,QAT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4457,Romania,ROU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4458,Russian Federation,RUS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4459,Rwanda,RWA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.9941094812186293
4460,South Asia,SAS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.253397061750249
4461,Saudi Arabia,SAU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.093359899433651
4462,Sudan,SDN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.223853781956379
4463,Senegal,SEN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-2.6829053048746516
4464,Singapore,SGP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.852442393824944
4465,Solomon Islands,SLB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4466,Sierra Leone,SLE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,0.046675809840763804
4467,El Salvador,SLV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.7800617282486115
4468,San Marino,SMR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4469,Somalia,SOM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,23.307490511749606
4470,Serbia,SRB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4471,Sub-Saharan Africa (excluding high income),SSA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.9236735499197835
4472,South Sudan,SSD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4473,Sub-Saharan Africa,SSF,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.916793802198697
4474,Small states,SST,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4475,Sao Tome and Principe,STP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4476,Suriname,SUR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,10.200000000282628
4477,Slovak Republic,SVK,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4478,Slovenia,SVN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4479,Sweden,SWE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-1.5962585663413336
4480,Eswatini,SWZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.0095929078720616
4481,Sint Maarten (Dutch part),SXM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4482,Seychelles,SYC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-6.190226813472506
4483,Syrian Arab Republic,SYR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-1.7995178775541802
4484,Turks and Caicos Islands,TCA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4485,Chad,TCD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.2346248491377168
4486,East Asia & Pacific (IDA & IBRD countries),TEA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,7.572450865403539
4487,Europe & Central Asia (IDA & IBRD countries),TEC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4488,Togo,TGO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.959085372964438
4489,Thailand,THA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,9.843463235311134
4490,Tajikistan,TJK,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4491,Turkmenistan,TKM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4492,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.781886570025918
4493,Timor-Leste,TLS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4494,Middle East & North Africa (IDA & IBRD countries),TMN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,0.47980151402428817
4495,Tonga,TON,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4496,South Asia (IDA & IBRD),TSA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.253397061750206
4497,Sub-Saharan Africa (IDA & IBRD countries),TSS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,2.916793802198711
4498,Trinidad and Tobago,TTO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,9.121790387657967
4499,Tunisia,TUN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.4110958495494685
4500,Turkiye,TUR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,3.406669804491557
4501,Tuvalu,TUV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4502,Tanzania,TZA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4503,Uganda,UGA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4504,Ukraine,UKR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4505,Upper middle income,UMC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.965108010914449
4506,Uruguay,URY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.4554611784725466
4507,United States,USA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.624153064823673
4508,Uzbekistan,UZB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4509,St. Vincent and the Grenadines,VCT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,13.22941109525442
4510,"Venezuela, RB",VEN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.270783512988331
4511,British Virgin Islands,VGB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4512,Virgin Islands (U.S.),VIR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4513,Vietnam,VNM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4514,Vanuatu,VUT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4515,World,WLD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,4.099971291344843
4516,Samoa,WSM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4517,Kosovo,XKX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4518,"Yemen, Rep.",YEM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,
4519,South Africa,ZAF,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-0.09397911612558119
4520,Zambia,ZMB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-4.564236174365405
4521,Zimbabwe,ZWE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-6.860703193350133
4522,Aruba,ABW,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4523,Africa Eastern and Southern,AFE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.0703937540115476
4524,Afghanistan,AFG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4525,Africa Western and Central,AFW,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-2.193524518516625
4526,Angola,AGO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4527,Albania,ALB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4528,Andorra,AND,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.46300017891366
4529,Arab World,ARB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-0.5935639053030144
4530,United Arab Emirates,ARE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-1.5896033199159518
4531,Argentina,ARG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-4.506124802013588
4532,Armenia,ARM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4533,American Samoa,ASM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4534,Antigua and Barbuda,ATG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,4.383627919886308
4535,Australia,AUS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,0.8931497151628776
4536,Austria,AUT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-0.2106536951626765
4537,Azerbaijan,AZE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4538,Burundi,BDI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-0.9405759884096483
4539,Belgium,BEL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,2.841896490822691
4540,Benin,BEN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.2550780277507272
4541,Burkina Faso,BFA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,4.607824999656842
4542,Bangladesh,BGD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.073837732606876
4543,Bulgaria,BGR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4544,Bahrain,BHR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4545,"Bahamas, The",BHS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,14.179520138522776
4546,Bosnia and Herzegovina,BIH,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4547,Belarus,BLR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4548,Belize,BLZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.9208071785766805
4549,Bermuda,BMU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.4527845039349359
4550,Bolivia,BOL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,2.0526945663327893
4551,Brazil,BRA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,4.969897689247375
4552,Barbados,BRB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,4.876939314544202
4553,Brunei Darussalam,BRN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.775834422261198
4554,Bhutan,BTN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4555,Botswana,BWA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,14.332801588576146
4556,Central African Republic,CAF,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.209235419435899
4557,Canada,CAN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4558,Central Europe and the Baltics,CEB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4559,Switzerland,CHE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4560,Channel Islands,CHI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4561,Chile,CHL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.701103602541991
4562,China,CHN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,11.325977987913376
4563,Cote d'Ivoire,CIV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,10.909453652370459
4564,Cameroon,CMR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,22.00300492296641
4565,"Congo, Dem. Rep.",COD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,-5.345291527562409
4566,"Congo, Rep.",COG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.359747011211496
4567,Colombia,COL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,8.469900837668803
4568,Comoros,COM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4569,Cabo Verde,CPV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4570,Costa Rica,CRI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.267686824425596
4571,Caribbean small states,CSS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,5.753308767892278
4572,Cuba,CUB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.595998563374934
4573,Curacao,CUW,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4574,Cayman Islands,CYM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4575,Cyprus,CYP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,7.777403361197273
4576,Czechia,CZE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4577,Germany,DEU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,3.0084928567384566
4578,Djibouti,DJI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4579,Dominica,DMA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,10.535745803786284
4580,Denmark,DNK,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,2.226308540428093
4581,Dominican Republic,DOM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,2.140684676527769
4582,Algeria,DZA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,9.214835700676943
4583,East Asia & Pacific (excluding high income),EAP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,9.255677174272222
4584,Early-demographic dividend,EAR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.2558763107645774
4585,East Asia & Pacific,EAS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,5.79762157455599
4586,Europe & Central Asia (excluding high income),ECA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,
4587,Europe & Central Asia,ECS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,3.229815451764509
4588,Ecuador,ECU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,5.7068249445792105
4589,"Egypt, Arab Rep.",EGY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,8.628767644929042
